J.K. Rowling;The Satanic Verses;'Just before dawn one winter's morning, a hijacked jetliner explodes above the English Channel. Through the falling debris, two figures, Gibreel Farishta, the biggest star in India, and Saladin Chamcha, an expatriate returning from his first visit to Bombay in fifteen years, plummet from the sky, washing up on the snow-covered sands of an English beach, and proceed through a series of metamorphoses, dreams, and revelations.  From the back cover.';'Fiction, Classics, Magical Realism, Fantasy, Literature, Religion, Banned Books'
J.K. Rowling;This Book Is Gay;'Lesbian. Bisexual. Queer. Transgender. Straight. Curious. This book is for everyone, regardless of gender or sexual preference. This book is for anyone who's ever dared to wonder. This book is for YOU.  There's a long-running joke that, after "coming out," a lesbian, gay guy, bisexual, or trans person should receive a membership card and instruction manual. THIS IS THAT INSTRUCTION MANUAL. You're welcome.  Inside you'll find the answers to all the questions you ever wanted to ask: from sex to politics, hooking up to stereotypes, coming out and more. This candid, funny, and uncensored exploration of sexuality and what it's like to grow up LGBT also includes real stories from people across the gender and sexual spectrums, not to mention hilarious illustrations.  You will be entertained. You will be informed. But most importantly, you will know that however you identify (or don't) and whomever you love, you are exceptional. You matter. And so does this book.';'Nonfiction, LGBT, Banned Books, Queer, Gay, Self Help, Humor'
J.K. Rowling;Harry Potter and the Goblet of Fire;'Lord Voldemort, the dark wizard responsible for the deaths of Harry's parents, is growing stronger. At the Quidditch World Cup, Voldemort's signature Dark Mark appears in the sky over the stadium, causing pandemonium. The lightning-bolt-shaped scar on Harry's forehead is sporadically causing him agonizing pain, and he is also hearing disturbing voices. Harry realizes that all this is the result of a strong connection between himself and the Dark Lord, one that is putting him in grave danger. Back at Hogwarts, the students are getting ready for the upcoming Triwizard Tournament. Witches and wizards from two other schools are coming to Hogwarts for the year to compete in a series of grueling contests. The tournament is open only to students age 17 and above, but when someone secretly enters Harry's name, he is forced to compete. How can a 14-year-old possibly pass tests that might be fatal to an advanced wizard? And with the threat of Lord Voldemort looming, will he be able to focus on the tournament at all? For Harry, his friends, and everyone in the Wizarding world, the stakes are about to become much higher. This fourth installment, with a heart-pounding and emotional climax, serves as a turning point in the series, for the reader and for Harry himself.';'Fantasy, Fiction, Young Adult, Magic, Childrens, Audiobook, Middle Grade'
J.K. Rowling;Harry Potter and the Order of the Phoenix;'It's official: the evil Lord Voldemort has returned. His influence is suddenly everywhere in the Wizarding world, and his former allies, the Death Eaters, are returning to his side in droves. In response, the Order of the Phoenix, which worked to stop him during his last rise to power, has reconvened. This time, all of the adults Harry trusts have joined in. And even though Harry is at the center of many of their plans - Voldemort is intent on killing him, after all - they want so badly to protect him that they are keeping him completely out of the loop. Problems are cropping up at Hogwarts, too, where government officials are meddling in just about everything. And just because Voldemort and the Death Eaters are threatening open warfare does not mean that fifth-year students get out of their exams. Meanwhile, Harry's powerful connection to Voldemort seems to be growing even stronger, as he realizes that he has direct access to the Dark Lord's mind. It's time for Harry and his friends to take drastic action, but the course they choose will have terrible unforeseen consequences. Truly dangerous times have arrived in the fifth Harry Potter novel, but it never loses the trademark fun, excitement, and wonder at the possibilities of magic.';'Fantasy, Young Adult, Fiction, Magic, Audiobook, Childrens, Adventure'
J.K. Rowling;Harry Potter and the Deathly Hallows;'It's no longer safe for Harry at Hogwarts, so he and his best friends, Ron and Hermione, are on the run. Professor Dumbledore has given them clues about what they need to do to defeat the dark wizard, Lord Voldemort, once and for all, but it's up to them to figure out what these hints and suggestions really mean. Their cross-country odyssey has them searching desperately for the answers, while evading capture or death at every turn. At the same time, their friendship, fortitude, and sense of right and wrong are tested in ways they never could have imagined. The ultimate battle between good and evil that closes out this final chapter of the epic series takes place where Harry's Wizarding life began: at Hogwarts. The satisfying conclusion offers shocking last-minute twists, incredible acts of courage, powerful new forms of magic, and the resolution of many mysteries. Above all, this intense, cathartic book serves as a clear statement of the message at the heart of the Harry Potter series: that choice matters much more than destiny, and that love will always triumph over death.  Series Information: Eleven-year-old Harry Potter is an orphan living with his cruel aunt and uncle when he makes a discovery that will change his life forever: he is a wizard. He is whisked away to the mystical Hogwarts School of Witchcraft and Wizardry to learn magical skills, from potions to spells to flying on broomsticks. But an evil power is rising, the same one that threatened to destroy the entire world when Harry was only a baby. As Harry learns the truth about his family, his childhood, and his mysterious lightning-bolt-shaped scar, he finds unforgettable friendship, a loving surrogate family, and the courage to face the darkest force ever to menace the wizarding world. These charming and engrossing books bring an intensely detailed and captivating world to life and are perfect for enjoying individually or reading aloud.';'Young Adult, Fiction, Magic, Childrens, Audiobook, Adventure, Middle Grade'
J.K. Rowling;Crank;'In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the "monster," the highly addictive drug crystal meth, or "crank." Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy alter-ego, Bree: "there is no perfect daughter, / no gifted high school junior, / no Kristina Georgia Snow. / There is only Bree." Bree will do all the things good girl Kristina won't, including attracting the attention of dangerous boys who can provide her with a steady flow of crank.';'Young Adult, Poetry, Fiction, Contemporary, Realistic Fiction, Banned Books, Mental Health'
J.K. Rowling;Harry Potter and the Half-Blood Prince;'The war against Voldemort is not going well: even Muggle governments are noticing. Ron scans the obituary pages of The Daily Prophet looking for familiar names. Dumbledore is absent from Hogwarts for long stretches of time, and the Order of the Phoenix has already suffered losses. And yet...  As in all wars, life goes on. Sixth-year students learn to Apparate, and lose a few eyebrows in the process. The Weasley twins expand their business. Teenagers flirt and fight and fall in love. Classes are never straightforward, though Harry receives some extraordinary help from the mysterious Half-Blood Prince.  So it's the home front that takes center stage in the multilayered sixth installment of the story of Harry Potter. Harry struggles to uncover the identity of the Half-Blood Prince, the past owner of a potions textbook he now possesses that is filled with ingenious, potentially deadly, spells. But Harry's life is suddenly changed forever when someone close to him is heinously murdered right before his eyes.  With Dumbledore's guidance, he seeks out the full, complex story of the boy who became Lord Voldemort, and thereby attempts to find what may be his only vulnerability.';'Fantasy, Fiction, Young Adult, Magic, Childrens, Audiobook, Adventure'
J.K. Rowling;Me and Earl and the Dying Girl;'Greg Gaines is the last master of high school espionage, able to disappear at will into any social environment. He has only one friend, Earl, and together they spend their time making movies, their own incomprehensible versions of Coppola and Herzog cult classics.  Until Greg's mother forces him to rekindle his childhood friendship with Rachel.  Rachel has been diagnosed with leukemiacue extreme adolescent awkwardnessbut a parental mandate has been issued and must be obeyed. When Rachel stops treatment, Greg and Earl decide the thing to do is to make a film for her, which turns into the Worst Film Ever Made and becomes a turning point in each of their lives.  And all at once Greg must abandon invisibility and stand in the spotlight.';'Young Adult, Contemporary, Fiction, Humor, Realistic Fiction, Banned Books, Coming Of Age'
J.K. Rowling;Maus I: A Survivor's Tale: My Father Bleeds History;'The first installment of the Pulitzer Prize-winning graphic novel acclaimed as the most affecting and successful narrative ever done about the Holocaust (Wall Street Journal) and the first masterpiece in comic book history (The New Yorker).  A brutally moving work of artwidely hailed as the greatest graphic novel ever writtenMaus recounts the chilling experiences of the authors father during the Holocaust, with Jews drawn as wide-eyed mice and Nazis as menacing cats.  Maus is a haunting tale within a tale, weaving the authors account of his tortured relationship with his aging father into an astonishing retelling of one of history's most unspeakable tragedies. It is an unforgettable story of survival and a disarming look at the legacy of trauma.';'Graphic Novels, Comics, History, Nonfiction, Memoir, Holocaust, Biography'
J.K. Rowling;The Picture of Dorian Gray;''The horror, whatever it was, had not yet entirely spoiled that marvellous beauty'  Enthralled by his own exquisite portrait, Dorian Gray exchanges his soul for eternal youth and beauty. Influenced by his friend Lord Henry Wotton, he is drawn into a corrupt double life, indulging his desires in secret while remaining a gentleman in the eyes of polite society. Only his portrait bears the traces of his decadence. The Picture of Dorian Gray was a succès de scandale. Early readers were shocked by its hints at unspeakable sins, and the book was later used as evidence against Wilde at the Old Bailey in 1895.  This definitive edition includes a selection of contemporary reviews condemning the novel's immorality, and the introduction to the first Penguin Classics edition by Peter Ackroyd.';'Classics, Fiction, Horror, Gothic, Fantasy, Literature, Novels'
J.K. Rowling;In Cold Blood;'On November 15, 1959, in the small town of Holcomb, Kansas, four members of the Clutter family were savagely murdered by blasts from a shotgun held a few inches from their faces. There was no apparent motive for the crime, and there were almost no clues.  As Truman Capote reconstructs the murder and the investigation that led to the capture, trial, and execution of the killers, he generates both mesmerizing suspense and astonishing empathy. In Cold Blood is a work that transcends its moment, yielding poignant insights into the nature of American violence.';'Nonfiction, True Crime, Crime, Mystery, History, Classics, Thriller'
J.K. Rowling;All American Boys;'Rashad is absent again today.  Thats the sidewalk graffiti that started it all  Well, no, actually, a lady tripping over Rashad at the store, making him drop a bag of chips, was what started it all. Because it didnt matter what Rashad said nextthat it was an accident, that he wasnt stealingthe cop just kept pounding him. Over and over, pummeling him into the pavement. So then Rashad, an ROTC kid with mad art skills, was absent againand againstuck in a hospital room. Why? Because it like he was stealing. And he was a black kid in baggy clothes. So he must have been stealing.  And thats how it started.  And thats what Quinn, a white kid, saw. He saw his best friends older brother beating the daylights out of a classmate. At first Quinn doesnt tell a soulHes not even sure he understands it. And does it matter? The whole thing was caught on camera, anyway. But when the schooland nationstart to divide on what happens, blame spreads like wildfire fed by ugly words like racism and police brutality. Quinn realizes hes to understand it, because, bystander or not, hes a part of history. He just has to figure out what side of history that will be.  Rashad and Quinnone black, one white, both Americanface the unspeakable truth that racism and prejudice didnt die after the civil rights movement. Theres a future at stake, a future where no one else will have to be absent because of police brutality. They just have to risk everything to change the world.  Cuz thats how it can end.';'Young Adult, Fiction, Realistic Fiction, Contemporary, Banned Books, Audiobook, Social Justice'
J.K. Rowling;Catching Fire;'Sparks are igniting. Flames are spreading. And the Capitol wants revenge.  Against all odds, Katniss Everdeen has won the Hunger Games. She and fellow District 12 tribute Peeta Mellark are miraculously still alive. Katniss should be relieved, happy even. After all, she has returned to her family and her longtime friend, Gale. Yet nothing is the way Katniss wishes it to be. Gale holds her at an icy distance. Peeta has turned his back on her completely. And there are whispers of a rebellion against the Capitola rebellion that Katniss and Peeta may have helped create.  Much to her shock, Katniss has fueled an unrest that she's afraid she cannot stop. And what scares her even more is that she's not entirely convinced she should try. As time draws near for Katniss and Peeta to visit the districts on the Capitol's cruel Victory Tour, the stakes are higher than ever. If they can't prove, without a shadow of a doubt, that they are lost in their love for each other, the consequences will be horrifying.  In , the second novel of the Hunger Games trilogy, Suzanne Collins continues the story of Katniss Everdeen, testing her more than ever before . . . and surprising readers at every turn.';'Young Adult, Fiction, Fantasy, Science Fiction, Romance, Audiobook, Teen'
J.K. Rowling;Nineteen Minutes;'In nineteen minutes, you can mow the front lawn, color your hair, watch a third of a hockey game. In nineteen minutes, you can bake scones or get a tooth filled by a dentist; you can fold laundry for a family of five....In nineteen minutes, you can stop the world, or you can just jump off it. In nineteen minutes, you can get revenge.  Sterling is a small, ordinary New Hampshire town where nothing ever happens -- until the day its complacency is shattered by a shocking act of violence. In the aftermath, the town's residents must not only seek justice in order to begin healing but also come to terms with the role they played in the tragedy. For them, the lines between truth and fiction, right and wrong, insider and outsider have been obscured forever. Josie Cormier, the teenage daughter of the judge sitting on the case, could be the state's best witness, but she can't remember what happened in front of her own eyes. And as the trial progresses, fault lines between the high school and the adult community begin to show, destroying the closest of friendships and families.  Nineteen Minutes is New York Times bestselling author Jodi Picoult's most raw, honest, and important novel yet. Told with the straightforward style for which she has become known, it asks simple questions that have no easy answers: Can your own child become a mystery to you? What does it mean to be different in our society? Is it ever okay for a victim to strike back? And who -- if anyone -- has the right to judge someone else?'
J.K. Rowling;Forever...;'This widely acclaimed bestseller is the magical, epic tale of an extraordinary man who arrives in New York in 1740 and remains . . . forever.  Through the eyes of Cormac O'Connor -- granted immortality as long as he never leaves the island of Manhattan -- we watch New York grow from a tiny settlement on the tip of an untamed wilderness to the thriving metropolis of today. And through Cormac's remarkable adventures in both love and war, we come to know the city's buried secrets -- the way it has been shaped by greed, race, and waves of immigration, by the unleashing of enormous human energies, and, above all, by hope.';'Fiction, Historical Fiction, Fantasy, New York, Historical, Magical Realism, Time Travel'
J.K. Rowling;The Jungle;'For nearly a century, the original version of Upton Sinclair's classic novel has remained almost entirely unknown.  When it was published in serial form in 1905, it was a full third longer than the censored, commercial edition published in book form the following year. That expurgated commercial edition edited out much of the ethnic flavor of the original, as well as some of the goriest descriptions of the meat-packing industry and much of Sinclair's most pointed social and political commentary.  The text of this new edition is as it appeared in the original uncensored edition of 1905. It contains the full 36 chapters as originally published, rather than the 31 of the expurgated edition.  A new foreword describes the discovery in the 1980s of the original edition and its subsequent suppression, and a new introduction places the novel in historical context by explaining the pattern of censorship in the shorter commercial edition.';'Classics, Fiction, Historical Fiction, Literature, Politics, School, Banned Books'
J.K. Rowling;Flowers for Algernon;'Winner of both the Hugo and Nebula Awards, the powerful, classic story about a man who receives an operation that turns him into a genius...and introduces him to heartache.   Charlie Gordon is about to embark upon an unprecedented journey. Born with an unusually low IQ, he has been chosen as the perfect subject for an experimental surgery that researchers hope will increase his intelligence  a procedure that has already been highly successful when tested on a lab mouse named Algernon.  As the treatment takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment appears to be a scientific breakthrough of paramount importance, until Algernon suddenly deteriorates. Will the same happen to Charlie?';'Fiction, Classics, Science Fiction, Young Adult, Psychology, Literature, School'
J.K. Rowling;A Farewell to Arms;'A Farewell to Arms is the unforgettable story of an American ambulance driver on the Italian front and his passion for a beautiful English nurse. Set against the looming horrors of the battlefield - the weary, demoralized men marching in the rain during the German attack on Caporetto; the profound struggle between loyalty and desertionthis gripping, semiautobiographical work captures the harsh realities of war and the pain of lovers caught in its inexorable sweep. Ernest Hemingway famously said that he rewrote his ending to A Farewell to Arms thirty-nine times to get the words right.'
J.K. Rowling;Invisible Man;'First published in 1952 and immediately hailed as a masterpiece, Invisible Man is one of those rare novels that have changed the shape of American literature. For not only does Ralph Ellison's nightmare journey across the racial divide tell unparalleled truths about the nature of bigotry and its effects on the minds of both victims and perpetrators, it gives us an entirely new model of what a novel can be.  As he journeys from the Deep South to the streets and basements of Harlem, from a horrifying "battle royal" where black men are reduced to fighting animals, to a Communist rally where they are elevated to the status of trophies, Ralph Ellison's nameless protagonist ushers readers into a parallel universe that throws our own into harsh and even hilarious relief. Suspenseful and sardonic, narrated in a voice that takes in the symphonic range of the American language, black and white, is one of the most audacious and dazzling novels of our century.';'Fiction, Classics, Literature, Historical Fiction, Race, African American, Novels'
J.K. Rowling;The Chocolate War;'Jerry Renault ponders the question on the poster in his locker: Do I dare disturb the universe? Refusing to sell chocolates in the annual Trinity school fund-raiser may not seem like a radical thing to do. But when Jerry challenges a secret school society called The Vigils, his defiant act turns into an all-out war. Now the only question is: Who will survive? First published in 1974, Robert Cormier's groundbreaking novel, an unflinching portrait of corruption and cruelty, has become a modern classic.';'Young Adult, Fiction, Classics, Banned Books, Realistic Fiction, School, Teen'
J.K. Rowling;Native Son;'Right from the start, Bigger Thomas had been headed for jail. It could have been for assault or petty larceny; by chance, it was for murder and rape. Native Son tells the story of this young black man caught in a downward spiral after he kills a young white woman in a brief moment of panic.  Set in Chicago in the 1930s, Wright's powerful novel is an unsparing reflection on the poverty and feelings of hopelessness experienced by people in inner cities across the country and of what it means to be black in America.'
J.K. Rowling;Mockingjay;'My name is Katniss Everdeen. Why am I not dead? I should be dead.  Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss's family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.  It is by design that Katniss was rescued from the arena in the cruel and haunting Quarter Quell, and it is by design that she has long been part of the revolution without knowing it. District 13 has come out of the shadows and is plotting to overthrow the Capitol. Everyone, it seems, has had a hand in the carefully laid plansexcept Katniss.  The success of the rebellion hinges on Katniss's willingness to be a pawn, to accept responsibility for countless lives, and to change the course of the future of Panem. To do this, she must put aside her feelings of anger and distrust. She must become the rebels' Mockingjayno matter what the personal cost.';'Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure'
J.K. Rowling;James and the Giant Peach;'James Henry Trotter lives with two ghastly hags. Aunt Sponge is enormously fat with a face that looks boiled and Aunt Spiker is bony and screeching. He's very lonely until one day something peculiar happens. . . At the end of the garden a peach starts to grow and GROW AND GROW. Inside that peach are seven very unusual insects - all waiting to take James on a magical adventure. But where will they go in their GIANT PEACH, and what will happen to the horrible aunts if they stand in their way? There's only one way to find out . . .';'Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Adventure'
J.K. Rowling;The Golden Compass;'Lyra is rushing to the cold, far North, where witch clans and armored bears rule. North, where the Gobblers take the children they steal--including her friend Roger. North, where her fearsome uncle Asriel is trying to build a bridge to a parallel world.  Can one small girl make a difference in such great and terrible endeavors? This is Lyra: a savage, a schemer, a liar, and as fierce and true a champion as Roger or Asriel could want--but what Lyra doesn't know is that to help one of them will be to betray the other.';'Fantasy, Young Adult, Fiction, Childrens, Adventure, Middle Grade, Audiobook'
J.K. Rowling;As I Lay Dying;'As I Lay Dying is Faulkners harrowing account of the Bundren familys odyssey across the Mississippi countryside to bury Addie, their wife and mother. Narrated in turn by each of the family members -- including Addie herself -- as well as others; the novel ranges in mood, from dark comedy to the deepest pathos. Considered one of the most influential novels in American fiction in structure, style, and drama, As I Lay Dying is a true 20th-century classic.  This edition reproduces the corrected text of As I Lay Dying as established in 1985 by Noel Polk.'
J.K. Rowling;The Awakening;'When first published in 1899, The Awakening shocked readers with its honest treatment of female marital infidelity. Audiences accustomed to the pieties of late Victorian romantic fiction were taken aback by Chopin's daring portrayal of a woman trapped in a stifling marriage, who seeks and finds passionate physical love outside the confines of her domestic situation.  Aside from its unusually frank treatment of a then-controversial subject, the novel is widely admired today for its literary qualities. Edmund Wilson characterized it as a work "quite uninhibited and beautifully written, which anticipates D. H. Lawrence in its treatment of infidelity." Although the theme of marital infidelity no longer shocks, few novels have plumbed the psychology of a woman involved in an illicit relationship with the perception, artistry, and honesty that Kate Chopin brought to .';'Classics, Fiction, Feminism, School, Literature, Historical Fiction, Read For School'
J.K. Rowling;Sold;'Lakshmi is a thirteen-year-old girl who lives with her family in a small hut in the mountains of Nepal. Her family is desperately poor, but her life is full of simple pleasures, like raising her black-and-white speckled goat, and having her mother brush her hair by the light of an oil lamp. But when the harsh Himalayan monsoons wash away all that remains of the family's crops, Lakshmi's stepfather says she must leave home and take a job to support her family.  He introduces her to a glamorous stranger who tells her she will find her a job as a maid working for a wealthy woman in the city. Glad to be able to help, Lakshmi undertakes the long journey to India and arrives at "Happiness House" full of hope. But she soon learns the unthinkable truth: she has been sold into prostitution.  An old woman named Mumtaz rules the brothel with cruelty and cunning. She tells Lakshmi that she is trapped there until she can pay off her family's debtthen cheats Lakshmi of her meager earnings so that she can never leave.  Lakshmi's life becomes a nightmare from which she cannot escape. Still, she lives by her mother's words"Simply to endure is to triumph"and gradually, she forms friendships with the other girls that enable her to survive in this terrifying new world. Then the day comes when she must make a decisionwill she risk everything for a chance to reclaim her life?  Written in spare and evocative vignettes, this powerful novel renders a world that is as unimaginable as it is real, and a girl who not only survives but triumphs.';'Young Adult, Fiction, Realistic Fiction, Poetry, Banned Books, Historical Fiction, Contemporary'
J.K. Rowling;The Curious Incident of the Dog in the Night-Time;'Christopher John Francis Boone knows all the countries of the world and their capitals and every prime number up to 7,057. He relates well to animals but has no understanding of human emotions. He cannot stand to be touched. And he detests the color yellow. This improbable story of Christophers quest to investigate the suspicious death of a neighborhood dog makes for one of the most captivating, unusual, and widely heralded novels in recent years.';'Fiction, Mystery, Young Adult, Classics, Autistic Spectrum Disorder, Novels, Contemporary'
J.K. Rowling;The Bell Jar;'The Bell Jar chronicles the crack-up of Esther Greenwood: brilliant, beautiful, enormously talented, and successful, but slowly going under -- maybe for the last time. Sylvia Plath masterfully draws the reader into Esther's breakdown with such intensity that Esther's insanity becomes completely real and even rational, as probable and accessible an experience as going to the movies. Such deep penetration into the dark and harrowing corners of the psyche is an extraordinary accomplishment and has made The Bell Jar a haunting American classic. (back cover)';'Fiction, Feminism, Mental Health, Psychology, Literature, Literary Fiction, Novels'
J.K. Rowling;Flamer;'Award-winning author and artist Mike Curato draws on his own experiences in Flamer, his debut graphic novel, telling a difficult story with humor, compassion, and love.  I know Im not gay. Gay boys like other boys. I hate boys. Theyre mean, and scary, and theyre always destroying something or saying something dumb or both.  I hate that word. Gay. It makes me feel . . . unsafe.  It's the summer between middle school and high school, and Aiden Navarro is away at camp. Everyone's going through changesbut for Aiden, the stakes feel higher. As he navigates friendships, deals with bullies, and spends time with Elias (a boy he can't stop thinking about), he finds himself on a path of self-discovery and acceptance.';'Graphic Novels, LGBT, Young Adult, Banned Books, Queer, Fiction, Comics'
J.K. Rowling;American Psycho;'Patrick Bateman is twenty-six and works on Wall Street. He is handsome, sophisticated, charming and intelligent. He is also a psychopath. Taking us to head-on collision with America's greatest dreamand its worst nightmareAmerican Psycho is a bleak, bitter, black comedy about a world we all recognize but do not wish to confront.';'Fiction, Horror, Classics, Thriller, Crime, Contemporary, Novels'
J.K. Rowling;Frankenstein: The 1818 Text;'This is a previously-published edition of ISBN 9780143131847.  Mary Shelley's seminal novel of the scientist whose creation becomes a monster.  This edition is the original 1818 text, which preserves the hard-hitting and politically charged aspects of Shelley's original writing, as well as her unflinching wit and strong female voice. This edition also includes a new introduction and suggestions for further reading by author and Shelley expert Charlotte Gordon, literary excerpts and reviews selected by Gordon and a chronology and essay by preeminent Shelley scholar Charles E. Robinson.';'Horror, Fiction, Science Fiction, Gothic, Fantasy, School, Literature'
J.K. Rowling;Song of Solomon;'Milkman Dead was born shortly after a neighborhood eccentric hurled himself off a rooftop in a vain attempt at flight. For the rest of his life he, too, will be trying to fly. With this brilliantly imagined novel, Toni Morrison transfigures the coming-of-age story as audaciously as Saul Bellow or Gabriel García Márquez. As she follows Milkman from his rustbelt city to the place of his familys origins, Morrison introduces an entire cast of strivers and seeresses, liars and assassins, the inhabitants of a fully realized black world.';'Fiction, Classics, Historical Fiction, Magical Realism, African American, Novels, Literature'
J.K. Rowling;The Sun Also Rises;'The quintessential novel of the Lost Generation, The Sun Also Rises (Fiesta) is one of Ernest Hemingway's masterpieces and a classic example of his spare but powerful writing style. A poignant look at the disillusionment and angst of the post-World War I generation, the novel introduces two of Hemingway's most unforgettable characters: Jake Barnes and Lady Brett Ashley. The story follows the flamboyant Brett and the hapless Jake as they journey from the wild nightlife of 1920s Paris to the brutal bullfighting rings of Spain with a motley group of expatriates. It is an age of moral bankruptcy, spiritual dissolution, unrealized love, and vanishing illusions. First published in 1926, helped to establish Hemingway as one of the greatest writers of the twentieth century.';'Classics, Fiction, Literature, Novels, Historical Fiction, American, Spain'
J.K. Rowling;Twilight;'About three things I was absolutely positive.  First, Edward was a vampire.  Second, there was a part of him - and I didn't know how dominant that part might be - that thirsted for my blood.  And third, I was unconditionally and irrevocably in love with him.';'Fantasy, Young Adult, Romance, Fiction, Vampires, Paranormal, Paranormal Romance'
J.K. Rowling;Beyond Magenta: Transgender and Nonbinary Teens Speak Out;'A groundbreaking work of LGBT literature takes an honest look at the life, love, and struggles of transgender teens.  Author and photographer Susan Kuklin met and interviewed six transgender or gender-neutral young adults and used her considerable skills to represent them thoughtfully and respectfully before, during, and after their personal acknowledgment of gender preference. Portraits, family photographs, and candid images grace the pages, augmenting the emotional and physical journey each youth has taken. Each honest discussion and disclosure, whether joyful or heartbreaking, is completely different from the other because of family dynamics, living situations, gender, and the transition these teens make in recognition of their true selves.';'Nonfiction, LGBT, Banned Books, Queer, Memoir, Transgender, Gender'
J.K. Rowling;For Whom the Bell Tolls;'In 1937 Ernest Hemingway traveled to Spain to cover the civil war there for the North American Newspaper Alliance. Three years later he completed the greatest novel to emerge from "the good fight," For Whom the Bell Tolls. The story of Robert Jordan, a young American in the International Brigades attached to an antifascist guerilla unit in the mountains of Spain, it tells of loyalty and courage, love and defeat, and the tragic death of an ideal. In his portrayal of Jordan's love for the beautiful Maria and his superb account of El Sordo's last stand, in his brilliant travesty of La Pasionaria and his unwillingness to believe in blind faith, Hemingway surpasses his achievement in and to create a work at once rare and beautiful, strong and brutal, compassionate, moving and wise. "If the function of a writer is to reveal reality," Maxwell Perkins wrote to Hemingway after reading the manuscript, "no one ever so completely performed it." Greater in power, broader in scope, and more intensely emotional than any of the author's previous works, it stands as one of the best war novels of all time.';'Classics, Historical Fiction, Literature, War, Novels, American, Spain'
J.K. Rowling;This One Summer;'Every summer, Rose goes with her mom and dad to a lake house in Awago Beach. It's their getaway, their refuge. Rosie's friend Windy is always there, too, like the little sister she never had. But this summer is different. Rose's mom and dad won't stop fighting, and when Rose and Windy seek a distraction from the drama, they find themselves with a whole new set of problems. It's a summer of secrets and sorrow and growing up, and it's a good thing Rose and Windy have each other.  In This One Summer two stellar creators redefine the teen graphic novel. Cousins Mariko and Jillian Tamaki, the team behind , have collaborated on this gorgeous, heartbreaking, and ultimately hopeful story about a girl on the cusp of her teen agea story of renewal and revelation.';'Graphic Novels, Young Adult, Comics, Fiction, Contemporary, Realistic Fiction, Coming Of Age'
J.K. Rowling;The Adventures of Tom Sawyer;'The Adventures of Tom Sawyer revolves around the youthful adventures of the novel's schoolboy protagonist, Thomas Sawyer, whose reputation precedes him for causing mischief and strife. Tom lives with his Aunt Polly, half-brother Sid, and cousin Mary in the quaint town of St. Petersburg, just off the shore of the Mississippi River. St. Petersburg is described as a typical small-town atmosphere where the Christian faith is predominant, the social network is close-knit, and familiarity resides.  Unlike his brother Sid, Tom receives "lickings" from his Aunt Polly; ever the mischief-maker, would rather play hooky than attend school and often sneaks out his bedroom window at night to adventure with his friend, Huckleberry Finn ­ the town's social outcast. Tom, despite his dread of schooling, is extremely clever and would normally get away with his pranks if Sid were not such a "tattle-tale."  As punishment for skipping school to go swimming, Aunt Polly assigns Tom the chore of whitewashing the fence surrounding the house. In a brilliant scheme, Tom is able to con the neighborhood boys into completing the chore for him, managing to convince them of the joys of whitewashing. At school, Tom is equally as flamboyant, and attracts attention by chasing other boys, yelling, and running around. With his usual antics, Tom attempts to catch the eye of Becky Thatcher, a new girl in town, and persuades her to get "engaged" by kissing him. But their romance collapses when she learns Tom has been "engaged" previously to Amy Lawrence. Shortly after Becky shuns him, he accompanies Huckleberry Finn to the graveyard at night, where they witness the murder of Dr. Robinson.  Excerpt: "TOM!" No answer. "TOM!" No answer. "What's gone with that boy,  I wonder? You TOM!" No answer. The old lady pulled her spectacles down and looked over them about the room
J.K. Rowling;The Things They Carried;'A classic work of American literature that has not stopped changing minds and lives since it burst onto the literary scene, The Things They Carried is a ground-breaking meditation on war, memory, imagination, and the redemptive power of storytelling.  The Things They Carried depicts the men of Alpha Company: Jimmy Cross, Henry Dobbins, Rat Kiley, Mitchell Sanders, Norman Bowker, Kiowa, and the character Tim OBrien, who has survived his tour in Vietnam to become a father and writer at the age of forty-three.  Taught everywherefrom high school classrooms to graduate seminars in creative writingit has become required reading for any American and continues to challenge readers in their perceptions of fact and fiction, war and peace, courage and fear and longing. The Things They Carried won France's prestigious Prix du Meilleur Livre Etranger and the Chicago Tribune Heartland Prize; it was also a finalist for the Pulitzer Prize and the National Book Critics Circle Award.'
